"attackermoveset";"attackername";"attackerfastmove";"attackerspecialmove";"defendermoveset";"defendername";"defenderfastmove";"defenderspecialmove";"attackerattackmodifier";"attackerdefensemodifier";"attackeradvantage"
646;Rhydon;Mud Slap;Megahorn;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
50;Blastoise;Water Gun;Hydro Pump;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
675;Seadra;Water Gun;Hydro Pump;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
431;Golem;Rock Throw;Stone Edge;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
546;Onix;Rock Throw;Stone Edge;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
433;Golem;Rock Throw;Earthquake;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
48;Blastoise;Water Gun;Flash Cannon;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
310;Golduck;Water Gun;Ice Beam;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
647;Rhydon;Mud Slap;Earthquake;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
432;Golem;Rock Throw;Ancient Power;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
767;Vaporeon;Water Gun;Aqua Tail;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
309;Golduck;Water Gun;Hydro Pump;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
434;Golem;Mud Shot;Stone Edge;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
766;Vaporeon;Water Gun;Hydro Pump;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
547;Onix;Rock Throw;Iron Head;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
545;Onix;Rock Throw;Rock Slide;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
765;Vaporeon;Water Gun;Water Pulse;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
436;Golem;Mud Shot;Earthquake;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
673;Seadra;Water Gun;Blizzard;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
435;Golem;Mud Shot;Ancient Power;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
648;Rhydon;Mud Slap;Stone Edge;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
49;Blastoise;Water Gun;Ice Beam;208;Ninetales;Feint Attack;Fire Blast;1,5625;1,11111104;1,73611104
799;Kabutops;Mud Shot;Water Pulse;208;Ninetales;Feint Attack;Fire Blast;1,40625;1,21951222;1,714939
798;Kabutops;Mud Shot;Ancient Power;208;Ninetales;Feint Attack;Fire Blast;1,40625;1,21951222;1,714939
800;Kabutops;Mud Shot;Stone Edge;208;Ninetales;Feint Attack;Fire Blast;1,40625;1,21951222;1,714939
352;Poliwrath;Bubble;Ice Punch;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,25;1,953125
350;Poliwrath;Bubble;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,25;1,953125
789;Omastar;Water Gun;Ancient Power;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
791;Omastar;Water Gun;Rock Slide;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
790;Omastar;Water Gun;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
788;Omastar;Rock Throw;Rock Slide;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
786;Omastar;Rock Throw;Ancient Power;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
787;Omastar;Rock Throw;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,21951222;1,90548778
353;Poliwrath;Mud Shot;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,40625;1,25;1,7578125
351;Poliwrath;Bubble;Submission;207;Ninetales;Feint Attack;Flamethrower;1,40625;1,25;1,7578125
673;Seadra;Water Gun;Blizzard;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
767;Vaporeon;Water Gun;Aqua Tail;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
48;Blastoise;Water Gun;Flash Cannon;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
436;Golem;Mud Shot;Earthquake;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
546;Onix;Rock Throw;Stone Edge;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
765;Vaporeon;Water Gun;Water Pulse;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
545;Onix;Rock Throw;Rock Slide;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
675;Seadra;Water Gun;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
547;Onix;Rock Throw;Iron Head;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
648;Rhydon;Mud Slap;Stone Edge;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
434;Golem;Mud Shot;Stone Edge;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
766;Vaporeon;Water Gun;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
49;Blastoise;Water Gun;Ice Beam;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
435;Golem;Mud Shot;Ancient Power;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
50;Blastoise;Water Gun;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
433;Golem;Rock Throw;Earthquake;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
310;Golduck;Water Gun;Ice Beam;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
309;Golduck;Water Gun;Hydro Pump;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
646;Rhydon;Mud Slap;Megahorn;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
432;Golem;Rock Throw;Ancient Power;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
647;Rhydon;Mud Slap;Earthquake;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
431;Golem;Rock Throw;Stone Edge;207;Ninetales;Feint Attack;Flamethrower;1,5625;1,11111104;1,73611104
799;Kabutops;Mud Shot;Water Pulse;207;Ninetales;Feint Attack;Flamethrower;1,40625;1,21951222;1,714939
798;Kabutops;Mud Shot;Ancient Power;207;Ninetales;Feint Attack;Flamethrower;1,40625;1,21951222;1,714939
800;Kabutops;Mud Shot;Stone Edge;207;Ninetales;Feint Attack;Flamethrower;1,40625;1,21951222;1,714939
352;Poliwrath;Bubble;Ice Punch;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,25;1,953125
350;Poliwrath;Bubble;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,25;1,953125
791;Omastar;Water Gun;Rock Slide;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
787;Omastar;Rock Throw;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
788;Omastar;Rock Throw;Rock Slide;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
790;Omastar;Water Gun;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
786;Omastar;Rock Throw;Ancient Power;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
789;Omastar;Water Gun;Ancient Power;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,21951222;1,90548778
353;Poliwrath;Mud Shot;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,40625;1,25;1,7578125
351;Poliwrath;Bubble;Submission;206;Ninetales;Feint Attack;Heat Wave;1,40625;1,25;1,7578125
766;Vaporeon;Water Gun;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
50;Blastoise;Water Gun;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
765;Vaporeon;Water Gun;Water Pulse;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
648;Rhydon;Mud Slap;Stone Edge;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
49;Blastoise;Water Gun;Ice Beam;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
673;Seadra;Water Gun;Blizzard;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
545;Onix;Rock Throw;Rock Slide;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
547;Onix;Rock Throw;Iron Head;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
434;Golem;Mud Shot;Stone Edge;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
675;Seadra;Water Gun;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
767;Vaporeon;Water Gun;Aqua Tail;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
435;Golem;Mud Shot;Ancient Power;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
436;Golem;Mud Shot;Earthquake;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
646;Rhydon;Mud Slap;Megahorn;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
647;Rhydon;Mud Slap;Earthquake;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
309;Golduck;Water Gun;Hydro Pump;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
310;Golduck;Water Gun;Ice Beam;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
433;Golem;Rock Throw;Earthquake;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
431;Golem;Rock Throw;Stone Edge;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
48;Blastoise;Water Gun;Flash Cannon;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
546;Onix;Rock Throw;Stone Edge;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
432;Golem;Rock Throw;Ancient Power;206;Ninetales;Feint Attack;Heat Wave;1,5625;1,11111104;1,73611104
798;Kabutops;Mud Shot;Ancient Power;206;Ninetales;Feint Attack;Heat Wave;1,40625;1,21951222;1,714939
799;Kabutops;Mud Shot;Water Pulse;206;Ninetales;Feint Attack;Heat Wave;1,40625;1,21951222;1,714939
800;Kabutops;Mud Shot;Stone Edge;206;Ninetales;Feint Attack;Heat Wave;1,40625;1,21951222;1,714939
468;Magneton;Spark;Magnet Bomb;199;Clefable;Zen Headbutt;Moonblast;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;199;Clefable;Zen Headbutt;Moonblast;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;199;Clefable;Zen Headbutt;Moonblast;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;199;Clefable;Zen Headbutt;Moonblast;1,40625;1,25;1,7578125
468;Magneton;Spark;Magnet Bomb;198;Clefable;Zen Headbutt;Psychic;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;198;Clefable;Zen Headbutt;Psychic;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;198;Clefable;Zen Headbutt;Psychic;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;198;Clefable;Zen Headbutt;Psychic;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;197;Clefable;Zen Headbutt;Dazzling Gleam;1,40625;1,25;1,7578125
468;Magneton;Spark;Magnet Bomb;197;Clefable;Zen Headbutt;Dazzling Gleam;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;197;Clefable;Zen Headbutt;Dazzling Gleam;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;197;Clefable;Zen Headbutt;Dazzling Gleam;1,40625;1,25;1,7578125
468;Magneton;Spark;Magnet Bomb;196;Clefable;Pound;Moonblast;1,40625;1,25;1,7578125
544;Gengar;Shadow Claw;Sludge Wave;196;Clefable;Pound;Moonblast;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;196;Clefable;Pound;Moonblast;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;196;Clefable;Pound;Moonblast;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;196;Clefable;Pound;Moonblast;1,40625;1,25;1,7578125
184;Nidoking;Poison Jab;Megahorn;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
183;Nidoking;Poison Jab;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
417;Tentacruel;Poison Jab;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
634;Weezing;Acid;Sludge Bomb;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
165;Nidoqueen;Poison Jab;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
510;Muk;Acid;Gunk Shot;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
511;Muk;Acid;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
636;Weezing;Acid;Dark Pulse;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
405;Victreebel;Acid;Sludge Bomb;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
512;Muk;Poison Jab;Dark Pulse;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
513;Muk;Poison Jab;Gunk Shot;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
514;Muk;Poison Jab;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
125;Arbok;Acid;Dark Pulse;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
126;Arbok;Acid;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
509;Muk;Acid;Dark Pulse;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
414;Tentacruel;Acid;Sludge Wave;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
71;Beedrill;Poison Jab;Sludge Bomb;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
127;Arbok;Acid;Gunk Shot;196;Clefable;Pound;Moonblast;1,5625;1,11111104;1,73611104
468;Magneton;Spark;Magnet Bomb;195;Clefable;Pound;Psychic;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;195;Clefable;Pound;Psychic;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;195;Clefable;Pound;Psychic;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;195;Clefable;Pound;Psychic;1,40625;1,25;1,7578125
468;Magneton;Spark;Magnet Bomb;194;Clefable;Pound;Dazzling Gleam;1,40625;1,25;1,7578125
472;Magneton;Thunder Shock;Flash Cannon;194;Clefable;Pound;Dazzling Gleam;1,40625;1,25;1,7578125
471;Magneton;Thunder Shock;Magnet Bomb;194;Clefable;Pound;Dazzling Gleam;1,40625;1,25;1,7578125
469;Magneton;Spark;Flash Cannon;194;Clefable;Pound;Dazzling Gleam;1,40625;1,25;1,7578125
544;Gengar;Shadow Claw;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,40625;1,25;1,7578125
414;Tentacruel;Acid;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
127;Arbok;Acid;Gunk Shot;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
512;Muk;Poison Jab;Dark Pulse;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
405;Victreebel;Acid;Sludge Bomb;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
636;Weezing;Acid;Dark Pulse;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
513;Muk;Poison Jab;Gunk Shot;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
509;Muk;Acid;Dark Pulse;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
514;Muk;Poison Jab;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
184;Nidoking;Poison Jab;Megahorn;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
71;Beedrill;Poison Jab;Sludge Bomb;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
511;Muk;Acid;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
510;Muk;Acid;Gunk Shot;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
165;Nidoqueen;Poison Jab;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
634;Weezing;Acid;Sludge Bomb;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
125;Arbok;Acid;Dark Pulse;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
417;Tentacruel;Poison Jab;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
183;Nidoking;Poison Jab;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
126;Arbok;Acid;Sludge Wave;194;Clefable;Pound;Dazzling Gleam;1,5625;1,11111104;1,73611104
542;Gengar;Shadow Claw;Shadow Ball;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
35;Charizard;Wing Attack;Flamethrower;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
230;Golbat;Wing Attack;Poison Fang;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
544;Gengar;Shadow Claw;Sludge Wave;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
30;Charizard;Ember;Fire Blast;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
231;Golbat;Wing Attack;Air Cutter;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
350;Poliwrath;Bubble;Hydro Pump;187;Nidoking;Fury Cutter;Megahorn;1,5625;1,25;1,953125
32;Charizard;Ember;Flamethrower;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
33;Charizard;Wing Attack;Fire Blast;187;Nidoking;Fury Cutter;Megahorn;1,25;1,5625;1,953125
31;Charizard;Ember;Dragon Claw;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
34;Charizard;Wing Attack;Dragon Claw;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
353;Poliwrath;Mud Shot;Hydro Pump;187;Nidoking;Fury Cutter;Megahorn;1,40625;1,25;1,7578125
539;Gengar;Sucker Punch;Shadow Ball;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
543;Gengar;Shadow Claw;Dark Pulse;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
352;Poliwrath;Bubble;Ice Punch;187;Nidoking;Fury Cutter;Megahorn;1,40625;1,25;1,7578125
234;Golbat;Bite;Air Cutter;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
232;Golbat;Wing Attack;Ominous Wind;187;Nidoking;Fury Cutter;Megahorn;1,125;1,5625;1,7578125
167;Nidoqueen;Bite;Earthquake;187;Nidoking;Fury Cutter;Megahorn;1,28125;1,25;1,6015625
749;Gyarados;Bite;Hydro Pump;187;Nidoking;Fury Cutter;Megahorn;1,28125;1,25;1,6015625
351;Poliwrath;Bubble;Submission;187;Nidoking;Fury Cutter;Megahorn;1,28125;1,25;1,6015625
746;Gyarados;Dragon Breath;Hydro Pump;187;Nidoking;Fury Cutter;Megahorn;1,28125;1,25;1,6015625
544;Gengar;Shadow Claw;Sludge Wave;186;Nidoking;Fury Cutter;Sludge Wave;1,25;1,5625;1,953125
542;Gengar;Shadow Claw;Shadow Ball;186;Nidoking;Fury Cutter;Sludge Wave;1,25;1,5625;1,953125
646;Rhydon;Mud Slap;Megahorn;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,21951222;1,90548778
647;Rhydon;Mud Slap;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,21951222;1,90548778
436;Golem;Mud Shot;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,21951222;1,90548778
167;Nidoqueen;Bite;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,28125;1,38888884;1,77951384
543;Gengar;Shadow Claw;Dark Pulse;186;Nidoking;Fury Cutter;Sludge Wave;1,125;1,5625;1,7578125
539;Gengar;Sucker Punch;Shadow Ball;186;Nidoking;Fury Cutter;Sludge Wave;1,125;1,5625;1,7578125
231;Golbat;Wing Attack;Air Cutter;186;Nidoking;Fury Cutter;Sludge Wave;1,25;1,38888884;1,73611104
350;Poliwrath;Bubble;Hydro Pump;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
150;Sandslash;Mud Shot;Rock Tomb;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
289;Dugtrio;Mud Shot;Stone Edge;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
230;Golbat;Wing Attack;Poison Fang;186;Nidoking;Fury Cutter;Sludge Wave;1,25;1,38888884;1,73611104
603;Marowak;Mud Slap;Dig;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
604;Marowak;Mud Slap;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
287;Dugtrio;Mud Shot;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
288;Dugtrio;Mud Shot;Mud Bomb;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
790;Omastar;Water Gun;Hydro Pump;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
149;Sandslash;Mud Shot;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
151;Sandslash;Mud Shot;Bulldoze;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
602;Marowak;Mud Slap;Bone Club;186;Nidoking;Fury Cutter;Sludge Wave;1,5625;1,11111104;1,73611104
164;Nidoqueen;Poison Jab;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,18124998;1,38888884;1,640625
185;Nidoking;Fury Cutter;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,18124998;1,38888884;1,640625
182;Nidoking;Poison Jab;Earthquake;186;Nidoking;Fury Cutter;Sludge Wave;1,18124998;1,38888884;1,640625
350;Poliwrath;Bubble;Hydro Pump;185;Nidoking;Fury Cutter;Earthquake;1,5625;1,11111104;1,73611104
62;Butterfree;Confusion;Psychic;185;Nidoking;Fury Cutter;Earthquake;1,25;1,38888884;1,73611104
746;Gyarados;Dragon Breath;Hydro Pump;185;Nidoking;Fury Cutter;Earthquake;1,28125;1,25;1,6015625
749;Gyarados;Bite;Hydro Pump;185;Nidoking;Fury Cutter;Earthquake;1,28125;1,25;1,6015625
544;Gengar;Shadow Claw;Sludge Wave;184;Nidoking;Poison Jab;Megahorn;1,25;1,5625;1,953125
542;Gengar;Shadow Claw;Shadow Ball;184;Nidoking;Poison Jab;Megahorn;1,25;1,5625;1,953125
436;Golem;Mud Shot;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,5625;1,21951222;1,90548778
647;Rhydon;Mud Slap;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,5625;1,21951222;1,90548778
646;Rhydon;Mud Slap;Megahorn;184;Nidoking;Poison Jab;Megahorn;1,5625;1,21951222;1,90548778
167;Nidoqueen;Bite;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,28125;1,38888884;1,77951384
539;Gengar;Sucker Punch;Shadow Ball;184;Nidoking;Poison Jab;Megahorn;1,125;1,5625;1,7578125
543;Gengar;Shadow Claw;Dark Pulse;184;Nidoking;Poison Jab;Megahorn;1,125;1,5625;1,7578125
602;Marowak;Mud Slap;Bone Club;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
151;Sandslash;Mud Shot;Bulldoze;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
230;Golbat;Wing Attack;Poison Fang;184;Nidoking;Poison Jab;Megahorn;1,25;1,38888884;1,73611104
604;Marowak;Mud Slap;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
603;Marowak;Mud Slap;Dig;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
150;Sandslash;Mud Shot;Rock Tomb;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
287;Dugtrio;Mud Shot;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
289;Dugtrio;Mud Shot;Stone Edge;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
288;Dugtrio;Mud Shot;Mud Bomb;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
350;Poliwrath;Bubble;Hydro Pump;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
790;Omastar;Water Gun;Hydro Pump;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
231;Golbat;Wing Attack;Air Cutter;184;Nidoking;Poison Jab;Megahorn;1,25;1,38888884;1,73611104
149;Sandslash;Mud Shot;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,5625;1,11111104;1,73611104
185;Nidoking;Fury Cutter;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,18124998;1,38888884;1,640625
182;Nidoking;Poison Jab;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,18124998;1,38888884;1,640625
164;Nidoqueen;Poison Jab;Earthquake;184;Nidoking;Poison Jab;Megahorn;1,18124998;1,38888884;1,640625
436;Golem;Mud Shot;Earthquake;183;Nidoking;Poison Jab;Sludge Wave;1,5625;1,5625;2,44140625
647;Rhydon;Mud Slap;Earthquake;183;Nidoking;Poison Jab;Sludge Wave;1,5625;1,5625;2,44140625
646;Rhydon;Mud Slap;Megahorn;183;Nidoking;Poison Jab;Sludge Wave;1,5625;1,5625;2,44140625
433;Golem;Rock Throw;Earthquake;183;Nidoking;Poison Jab;Sludge Wave;1,28125;1,5625;2,00195313
648;Rhydon;Mud Slap;Stone Edge;183;Nidoking;Poison Jab;Sludge Wave;1,28125;1,5625;2,00195313
167;Nidoqueen;Bite;Earthquake;183;Nidoking;Poison Jab;Sludge Wave;1,28125;1,5625;2,00195313
